DrugBank ID,Doping,Similar Structure
DB12037,0,"DB12037, DB05868, DB11808, DB12876, DB05168, DB05735, DB11191, DB02868, DB00541, DB12586, DB17390, DB00361, DB11467, DB00200, DB11641, DB06290, DB00570, DB03614, DB12785, DB02975, DB13013, DB15249, DB00309, DB04803, DB03469, DB12026, DB15657, DB13879, DB16186, DB12674"
DB12039,0,"DB03823, DB12039, DB14086, DB02224, DB15645, DB12116, DB16120, DB01094, DB09298, DB03467, DB08517, DB03601, DB04274"
DB12040,0,"DB12040, DB15086, DB12358, DB12630"
DB12041,0,DB12041
DB12042,0,DB12042
DB12043,0,DB12043
DB12044,0,DB12044
DB12045,0,"DB12045, DB14808, DB12564, DB13920, DB06187, DB15152, DB00441, DB12901, DB05494, DB12283, DB16407, DB13921, DB12906, DB11667, DB06683, DB14913, DB09144, DB02594, DB12957, DB00987, DB02097, DB13030, DB15661, DB06365, DB13776, DB06656, DB12383, DB06433"
DB12046,0,DB12046
DB12047,0,DB12047
DB12048,0,"DB12048, DB12848"
DB12049,0,DB12049
DB12050,0,DB12050
DB12051,0,"DB12051, DB11191, DB03614, DB05168, DB00200, DB02868, DB03317, DB05735, DB11467, DB04803, DB03469, DB18114, DB02667, DB02975, DB13013, DB12674, DB16312, DB09385"
DB12052,0,"DB12052, DB13124, DB13764, DB12665, DB16403, DB01698, DB13490, DB08995"
DB12054,0,"DB12054, DB00027, DB14777, DB12748, DB06610, DB17503, DB16146, DB18527, DB17938, DB12777, DB18252, DB15272, DB14786, DB02255, DB00183, DB06645, DB14806, DB00403, DB08493, DB16013, DB12292, DB04894, DB14027, DB15194, DB06791, DB17536, DB13074, DB12602, DB18190, DB18169"
DB12055,0,DB12055
DB12057,0,DB12057
DB12058,0,"DB12058, DB17283, DB11259, DB16885, DB08230, DB15584, DB16772, DB16767, DB13333, DB02375, DB04216, DB17263, DB13490, DB07795, DB07352, DB08995, DB14008"
DB12059,0,DB12059
DB12060,0,DB12060
DB12061,0,"DB12061, DB04888"
DB12062,0,"DB12062, DB16107, DB02067"
DB12063,0,DB12063
DB12064,0,"DB12064, DB06896, DB12381"
DB12065,0,"DB12065, DB11954"
DB12066,0,DB12066
DB12067,0,DB12067
DB12068,0,"DB12068, DB16103"
DB12069,0,"DB12069, DB09297, DB06290, DB11586, DB11575, DB12785, DB15249, DB12026, DB13879"
DB12070,0,DB12070
DB12071,0,DB12071
DB12072,0,"DB12072, DB08577, DB06436, DB17061, DB07180, DB01268, DB08009, DB08039, DB16821, DB15247, DB11741"
DB12073,0,DB12073
DB12074,0,"DB12074, DB00649, DB04672, DB02569, DB02887"
DB12076,0,"DB12076, DB00080, DB15636, DB13928, DB16146, DB15194, DB14027, DB15272, DB14806, DB12538, DB14786, DB00696, DB01284, DB13345, DB15687, DB13298, DB00320, DB12755, DB06663, DB04931, DB05479, DB15314, DB17277, DB11273, DB11274, DB11275, DB04952, DB01200, DB06719, DB00403"
DB12078,1,"DB12078, DB07419, DB07039, DB07421, DB07769, DB07423, DB07422"
DB12079,0,DB12079
DB12080,0,DB12080
DB12081,0,"DB12081, DB15114, DB05288, DB00860, DB00959, DB13208, DB13230, DB14570, DB14584, DB00741, DB00896, DB04652, DB00635, DB09383, DB12952, DB11636, DB00253, DB18000, DB13710, DB04630, DB11529, DB00624, DB01471, DB01543, DB01564, DB06710, DB07768, DB11429, DB12787, DB13169"
DB12082,0,DB12082
DB12083,0,DB12083
DB12084,0,DB12084
DB12085,0,DB12085
DB12086,0,"DB00462, DB09300, DB12086, DB00747, DB11315, DB09271, DB11785, DB16896, DB00332, DB00424, DB00572, DB13833, DB00209, DB00725, DB02161, DB11181, DB15968, DB08978, DB13825"
DB12087,0,"DB12087, DB02130, DB11299, DB03514"
DB12088,0,"DB12088, DB15494, DB17969, DB17160, DB17278, DB06791, DB13925, DB14554, DB13985, DB15873, DB04894, DB12602, DB18190, DB09099, DB18206, DB12777, DB16013, DB16144, DB18252, DB17161, DB14777, DB12748, DB18527, DB00027, DB11700, DB06610, DB17938, DB11628, DB17503, DB15272"
DB12092,0,DB12092
DB12093,0,"DB12093, DB13692, DB12779, DB01199, DB01336, DB00416, DB00565, DB01135, DB14066, DB18146, DB13393, DB01226, DB16905, DB00732, DB16824, DB04844, DB12161"
DB12094,0,DB12094
DB12095,0,"DB12095, DB14218"
DB12096,0,DB12096
DB12097,1,"DB12097, DB13334, DB11678"
DB12098,0,"DB00181, DB08891, DB12098, DB13455"
DB12099,0,DB12099
DB12100,1,"DB12100, DB15784, DB01366, DB05039"
DB12101,0,"DB12101, DB17584"
DB12105,0,"DB12105, DB02884, DB01715, DB04486, DB02941, DB15264"
DB12106,0,DB12106
DB12107,0,DB12107
DB12108,0,DB12108
DB12109,0,DB12109
DB12110,0,DB12110
DB12111,0,DB12111
DB12112,0,"DB12112, DB00162, DB00523, DB00755, DB00982"
DB12113,0,DB12113
DB12114,0,"DB12114, DB12183, DB11973, DB00317, DB17170, DB14795, DB11963, DB05294, DB05424, DB12174, DB08916, DB07249"
DB12115,0,DB12115
DB12116,0,"DB12116, DB16120, DB02224, DB15645, DB03823, DB12039, DB14086, DB09298, DB01094"
DB12117,0,"DB12117, DB00648, DB13424"
DB12120,0,DB12120
DB12121,0,DB12121
DB12122,0,DB12122
DB12123,0,"DB12123, DB13342, DB16942"
DB12124,0,"DB12124, DB06721, DB04690, DB12515, DB05806, DB05482, DB12385, DB06159, DB12459, DB01030, DB12222, DB17152, DB00762, DB12185, DB12384, DB17385, DB16138, DB16186, DB11191, DB03614, DB00200, DB11467, DB05168, DB03469, DB04803, DB13013, DB03317, DB05735, DB03906, DB00361"
DB12125,0,DB12125
DB12126,0,"DB12126, DB16152, DB03632, DB11839, DB00006, DB14886, DB05660, DB11890, DB03090, DB05625, DB15231, DB04520, DB13067, DB08856, DB11981, DB06549, DB06841, DB17352, DB11784, DB17300, DB02626, DB02558"
DB12127,0,"DB12127, DB01604, DB13739, DB01602, DB15761, DB00415, DB13814, DB13836, DB08795, DB01060, DB01053, DB00578, DB08559, DB00739, DB00319, DB01061, DB13686, DB13693, DB09320, DB13506, DB01607, DB13816, DB01605, DB09324, DB09319, DB00607, DB00948, DB00417, DB12343, DB01000"
DB12128,0,"DB12128, DB16129"
DB12129,0,DB12129
DB12130,0,"DB12130, DB16186"
DB12131,0,"DB12131, DB13374, DB13575, DB13793, DB05168, DB13631, DB12674, DB01089, DB01967, DB00206, DB11467, DB11191, DB17390, DB05735, DB01180, DB00200, DB00541, DB15949, DB11641, DB00361, DB02832, DB12586, DB12755, DB00570, DB03614, DB18578, DB02949, DB00309, DB02868, DB16186"
DB12133,0,DB12133
DB12134,1,DB12134
DB12135,0,DB12135
DB12137,0,DB12137
DB12138,0,"DB12138, DB02975, DB13013, DB15673, DB03317, DB11191, DB11467, DB00200, DB05735, DB03614, DB05168, DB03469, DB12674, DB04803"
DB12139,0,"DB00091, DB12139, DB13068, DB11693, DB18246, DB11869, DB00803, DB11801, DB05434"
DB12140,0,DB12140
DB12141,0,"DB12141, DB12036"
DB12143,0,"DB12143, DB00633, DB11428, DB11556"
DB12144,0,"DB12144, DB11669, DB17168, DB06772, DB01248, DB12619, DB12984, DB17223, DB01229, DB15384, DB12334, DB12633, DB05297, DB12019"
DB12145,0,DB12145
DB12146,0,DB12146
DB12147,0,DB12147
DB12148,0,"DB12148, DB13075, DB14936, DB15381, DB01022, DB07714, DB07669, DB00170"
DB12149,0,DB12149
DB12150,0,DB12150
DB12151,0,"DB12151, DB00369, DB14925"
DB12153,0,"DB12153, DB02484, DB04555, DB03687, DB01859, DB02431, DB02456, DB03403, DB03069, DB03258, DB04983, DB03765, DB01995, DB03798, DB01961, DB03435, DB02696, DB17139, DB04603, DB04005, DB02790, DB15919, DB02883, DB04482, DB00987, DB02097, DB13921, DB01713, DB03413, DB03685"
DB12154,0,DB12154
DB12155,0,DB12155
DB12156,0,"DB12156, DB00194, DB00640, DB03528, DB17756, DB03273, DB03716, DB01073, DB04441, DB02916, DB04440, DB16075, DB02282, DB11933, DB02103, DB07170, DB04102, DB07052, DB00131, DB02162, DB02373, DB02607, DB03011, DB01910, DB02947, DB00242, DB04853, DB02934, DB03952, DB02753"
DB12158,0,DB12158
DB12160,0,"DB12160, DB06823"
DB12161,0,"DB04844, DB12161, DB13393, DB16905, DB14945, DB11915, DB00767, DB00565, DB12093, DB12268, DB13865"
DB12162,0,"DB12162, DB01241"
DB12163,0,DB12163
DB12165,0,DB12165
DB12167,0,DB12167
DB12168,0,DB12168
DB12170,0,"DB12170, DB07929"
DB12172,0,DB12172
DB12173,0,DB12173
DB12174,0,"DB12174, DB00530, DB11737, DB00317, DB17170, DB12114, DB03365, DB11973, DB05294, DB02848, DB12183"
DB12176,0,"DB12176, DB11677, DB07416, DB14102, DB12528, DB13038, DB14149, DB12592, DB12709, DB06801, DB11250, DB16635, DB13171"
DB12177,0,DB12177
DB12178,0,"DB12178, DB01232, DB03383, DB03744"
DB12179,0,"DB12179, DB12226, DB14129, DB00179, DB07178, DB02154, DB02450"
DB12180,0,"DB12180, DB11663, DB11891"
DB12181,0,DB12181
DB12183,0,"DB12183, DB12114, DB00317, DB17170, DB11973, DB14795, DB05294, DB05424, DB11963, DB08916, DB12174, DB07249"
DB12184,0,"DB12184, DB00490, DB12833"
DB12185,0,"DB12185, DB05806, DB05482, DB01030, DB00762, DB12515, DB12385, DB04690, DB12459, DB06159, DB12222, DB06721, DB12124, DB16138, DB12384, DB17152, DB16186, DB17385, DB11191, DB11467, DB03614, DB00200, DB05168, DB03469, DB04803, DB12674, DB13013, DB03906, DB11641, DB03317"
DB12186,0,"DB12186, DB17057"
DB12187,0,"DB12187, DB01048, DB04288, DB04662"
DB12188,0,"DB12188, DB17032"
DB12190,0,"DB12190, DB05659, DB15284"
DB12191,0,DB12191
DB12192,0,"DB12192, DB11282"
DB12193,1,"DB12193, DB06444, DB14011, DB00470, DB11755, DB00486, DB05229, DB18464"
DB12194,1,"DB07373, DB12194, DB00990, DB00896, DB00860, DB00959, DB00396, DB01434, DB01536, DB00635, DB09383, DB12952, DB01541, DB13586, DB01451, DB13208"
DB12195,0,DB12195
DB12196,0,DB12196
DB12197,0,DB12197
DB12198,0,"DB12198, DB14676"
DB12199,0,"DB12199, DB11720, DB06763, DB12631, DB15366, DB18169, DB00007, DB06825, DB11510, DB00666, DB06260, DB18634, DB05724, DB01278, DB13742, DB04931, DB15355, DB06719, DB01284, DB00644, DB15194, DB03395, DB15687, DB05479, DB15314, DB14027, DB12370, DB13298, DB15188, DB13928"
DB12200,0,"DB12200, DB08489, DB08493"
DB12201,0,"DB12201, DB12360"
DB12203,0,DB12203
DB12204,0,DB12204
DB12206,0,DB12206
DB12207,0,"DB12207, DB11942"
DB12209,0,DB12209
DB12210,0,"DB12210, DB13994"
DB12211,0,DB12211
DB12212,0,DB12212
DB12214,0,DB12214
DB12216,0,"DB12216, DB00553, DB15464, DB18665"
DB12218,0,"DB12218, DB08150"
DB12219,0,DB12219
DB12220,0,"DB12220, DB06202"
DB12221,1,"DB12221, DB00351, DB13981, DB14659, DB09015, DB01395, DB08804, DB13943, DB13944, DB13946, DB16001, DB16002, DB16141, DB01420, DB15903, DB08308, DB08619, DB04839, DB13958, DB14660, DB14678, DB13640, DB13185, DB11636, DB06789, DB14677, DB02329, DB12499, DB00603, DB11440"
DB12222,0,"DB12222, DB06721, DB12124, DB01030, DB05482, DB12385, DB00762, DB05806, DB12459, DB04690, DB12185, DB12515, DB17152, DB17385, DB06159, DB16186, DB12384, DB16138, DB11191, DB03614, DB00200, DB11467, DB05168, DB03317, DB03469, DB04803, DB03906, DB12674, DB13013, DB00361"
DB12223,0,DB12223
DB12224,0,"DB12224, DB02846, DB12856"
DB12225,0,"DB12225, DB11822, DB05168, DB00200, DB11191, DB18578, DB03614, DB15673, DB05735, DB04803, DB16186, DB12674, DB12755, DB02868, DB03906, DB11641, DB11467, DB16312, DB17390, DB03469, DB00541, DB00361, DB03317, DB00309, DB00570, DB17385, DB08031, DB06402, DB07570, DB12586"
DB12226,0,"DB12226, DB12179, DB00179, DB14129, DB07178, DB15589"
DB12227,0,DB12227
DB12228,0,"DB12228, DB12457"
DB12229,0,DB12229
DB12230,0,"DB12230, DB01162, DB00346, DB00590, DB00457, DB09206"
DB12231,0,"DB12231, DB11412"
DB12232,0,"DB12232, DB16339, DB04096, DB04679, DB00479, DB06696, DB03618, DB02397, DB04426, DB04678, DB17689, DB03296, DB13540, DB03013, DB04194, DB14932, DB08818, DB04226, DB03109, DB03567, DB03740, DB03721, DB04265, DB16948"
DB12233,0,DB12233
DB12234,0,DB12234
DB12235,0,"DB12235, DB04573, DB07702, DB00783, DB07706, DB13386, DB00977, DB07707, DB02342, DB01357, DB15690, DB12487, DB13952, DB13956, DB07891, DB13954, DB07678, DB00655, DB13418, DB04575, DB03860"
DB12236,0,"DB12236, DB06292, DB09038, DB16209, DB11827, DB12713, DB15048, DB11939"
DB12237,0,DB12237
DB12238,0,"DB12238, DB13993"
DB12239,0,DB12239
DB12241,0,DB12241
DB12242,0,"DB12242, DB17237"
DB12243,0,DB12243
DB12244,0,DB12244
DB12245,0,DB12245
DB12247,0,"DB12247, DB18442"
DB12248,1,"DB12248, DB15902, DB12803"
DB12251,0,"DB12251, DB01113"
DB12252,0,"DB12252, DB12025, DB17260, DB17309, DB02703"
DB12253,0,DB12253
DB12254,0,DB12254
DB12255,1,DB12255
DB12259,0,"DB12259, DB17118"
DB12260,0,DB12260
DB12262,0,DB12262
DB12263,0,"DB12263, DB12819"
DB12264,0,"DB12264, DB00705"
DB12265,0,DB12265
DB12266,1,"DB12266, DB05168, DB05735, DB11467, DB11191, DB00200, DB15413, DB03469, DB03614, DB13013, DB02975, DB00361, DB16312, DB04803, DB11641, DB12559, DB00541, DB11476, DB12586, DB17390, DB18020, DB16186, DB03317, DB03906, DB12674, DB02868, DB00570, DB14733, DB15673, DB00115"
DB12267,0,DB12267
DB12268,0,"DB12268, DB00767, DB13393, DB06673, DB16905, DB04844, DB12161, DB14945"
DB12269,0,DB12269
DB12270,0,DB12270
DB12271,0,DB12271
DB12272,0,DB12272
DB12273,0,"DB12273, DB13606, DB12890, DB16139, DB00854, DB14682"
DB12275,0,DB12275
DB12276,0,DB12276
DB12278,0,"DB12278, DB13369, DB00209, DB13844, DB02161, DB11181, DB04843, DB00725"
DB12279,0,"DB12279, DB06176"
DB12280,0,"DB12280, DB16347"
DB12282,0,DB12282
DB12283,0,"DB12283, DB15152, DB13920, DB05494, DB06187, DB16407, DB09144, DB12045, DB14808, DB13921, DB06656, DB15661, DB00987, DB02097, DB12564, DB03765"
DB12284,0,DB12284
DB12285,0,DB12285
DB12286,0,DB12286
DB12287,0,"DB12287, DB13262"
DB12288,0,"DB12288, DB01065"
DB12289,0,DB12289
DB12290,0,"DB12290, DB16836"
DB12291,0,"DB12291, DB16142, DB02398, DB14728, DB12311, DB01977"
DB12292,0,"DB12292, DB14806, DB11628, DB14777, DB00027, DB00183, DB12777, DB16146, DB18527, DB09099, DB12054, DB00403, DB15272, DB11724, DB06610, DB12748, DB06791, DB17938, DB13298, DB14786, DB18252, DB04894, DB12602, DB18190, DB01284, DB05479, DB15314, DB17503, DB02255, DB16013"
DB12293,0,DB12293
DB12295,0,"DB12295, DB05009, DB03719, DB12691, DB16325, DB05511, DB08163, DB03458, DB12885, DB12920, DB02319, DB06213, DB02510, DB03182, DB04036, DB02323, DB04045, DB01652, DB01829, DB04067, DB03613, DB01992, DB03117, DB01846, DB03905, DB04230, DB04524, DB04024, DB08437, DB03170"
DB12297,0,DB12297
DB12298,0,"DB12298, DB16856"
DB12299,0,DB12299
DB12300,0,DB12300
DB12301,0,DB12301
DB12302,0,DB12302
DB12303,0,DB12303
DB12305,0,"DB12305, DB14071, DB01104, DB17032"
DB12306,0,"DB12306, DB18578, DB00820, DB12674, DB15138, DB17390, DB14802, DB11467, DB05168, DB02868, DB11191, DB16186, DB00541, DB00309, DB12586, DB15673"
DB12307,0,"DB12307, DB08875"
DB12308,0,"DB02854, DB05087, DB11859, DB12308, DB12972, DB00858, DB02901, DB07447, DB13587, DB11371, DB06622, DB08956, DB02817, DB16260, DB03619, DB01586, DB02659, DB05990, DB06777, DB11622, DB11789, DB01561, DB04693, DB07375, DB07557, DB18044, DB16870, DB05107, DB03882, DB03926"
DB12309,0,DB12309
DB12310,0,"DB02772, DB12310, DB09146, DB01998, DB16839, DB02695, DB04141, DB12942, DB16867, DB03338, DB02357, DB02451, DB07923, DB07924, DB14746, DB02645, DB03772, DB04116, DB01642, DB01979, DB02100, DB04046, DB01687, DB01909, DB02743, DB03277, DB03323, DB04248, DB04465, DB04681"
DB12311,0,"DB12311, DB17602, DB12291"
DB12312,0,DB12312
DB12313,1,"DB12313, DB08957, DB13917, DB00841, DB00988, DB17036, DB01102"
DB12314,0,"DB12314, DB01131, DB00878, DB13607"
DB12316,0,DB12316
DB12318,0,DB12318
DB12319,0,"DB12319, DB13277, DB04142, DB02259"
DB12321,0,DB12321
DB12322,0,"DB12322, DB06781, DB14664, DB00588, DB18737, DB15821, DB01047, DB15777, DB00591, DB12553, DB14637, DB14657, DB01013, DB14640, DB14649, DB00223, DB00663, DB09095, DB14662, DB14634, DB00288, DB13867, DB14653, DB00596, DB05442, DB00180, DB14652"
DB12323,0,"DB12323, DB04868"
DB12325,0,"DB12325, DB12541, DB17549"
DB12326,0,DB12326
DB12327,0,DB12327
DB12328,0,DB12328
DB12329,0,"DB12329, DB15040, DB00560, DB01017, DB12455, DB00254, DB00759, DB09550, DB01301, DB00931, DB12035, DB00595, DB00256, DB13092, DB09093, DB00453, DB00618, DB13264, DB12674, DB11191, DB05168, DB11467, DB03469, DB11647, DB03614, DB00200, DB05109, DB00361, DB03906, DB05735"
DB12332,0,DB12332
DB12333,0,"DB12333, DB01152"
DB12334,0,"DB12334, DB01248, DB06772, DB12984, DB15384, DB11669, DB12144, DB12633, DB01229, DB17223, DB12619, DB12019, DB05297, DB17168"
DB12336,0,DB12336
DB12337,0,DB12337
DB12338,0,"DB12338, DB16034, DB13357"
DB12339,0,DB12339
DB12340,0,"DB12340, DB18020, DB18054, DB11581, DB16285"
DB12341,0,DB12341
DB12343,0,"DB12343, DB01607, DB13506, DB00578, DB13686, DB13836, DB09319, DB01053, DB09320, DB00415, DB13693, DB08795, DB13660, DB13816, DB01060, DB08559, DB01604, DB13739, DB13337, DB00739, DB00319, DB01061, DB12127, DB00417, DB00895, DB01331"
DB12345,0,DB12345
DB12347,0,DB12347
DB12348,0,DB12348
DB12350,0,DB12350
DB12351,0,"DB12351, DB16948, DB03296, DB08818, DB14829, DB15423, DB17240, DB06447, DB17689, DB14932, DB03721, DB04265"
DB12352,0,DB12352
DB12353,0,"DB12353, DB08606, DB07463"
DB12354,0,DB12354
DB12355,0,"DB12355, DB17270"
DB12357,0,DB12357
DB12358,0,"DB12358, DB12630, DB15086, DB12040"
DB12359,0,DB12359
DB12360,0,"DB12360, DB12201"
DB12361,0,DB12361
DB12362,0,DB12362
DB12364,0,DB12364
DB12365,0,DB12365
DB12367,0,DB12367
DB12368,0,DB12368
DB12369,0,DB12369
DB12370,1,"DB12370, DB03395, DB12199, DB15366, DB06763, DB11720, DB12631, DB18169, DB00666, DB01278, DB00007, DB06825, DB11510, DB13742"
DB12371,0,DB12371
DB12375,0,"DB12375, DB11838"
DB12376,0,"DB12376, DB15449"
DB12377,0,"DB12377, DB09060, DB15353, DB13090"
DB12378,0,DB12378
DB12379,0,"DB12379, DB07493, DB02519, DB02052, DB03444, DB07766, DB09079"
DB12380,0,DB12380
DB12381,0,"DB12381, DB18306, DB06896, DB12064"
DB12382,0,DB12382
DB12383,0,"DB12383, DB02594, DB13776, DB12957, DB00987, DB02097, DB00943, DB11667, DB13921, DB00441, DB12901, DB03798, DB15660, DB06433, DB06485, DB06187, DB02883, DB06656, DB01961, DB02456, DB03403, DB03068, DB05494, DB04603, DB02256, DB00249, DB03258, DB03765, DB13920, DB12045"
DB12384,0,"DB12384, DB05482, DB12385, DB04690, DB01030, DB05806, DB12515, DB00762, DB12459, DB17152, DB06159, DB06721, DB12124, DB12185, DB16186, DB12222, DB17385, DB16138, DB11191, DB11467, DB03614, DB05168, DB03469, DB00200, DB04803, DB03317, DB03906, DB00361, DB05735, DB11641"
DB12385,0,"DB12385, DB05482, DB04690, DB01030, DB12515, DB05806, DB06159, DB12459, DB06721, DB12124, DB00762, DB12384, DB17152, DB12222, DB12185, DB16138, DB17385, DB16186, DB11191, DB11467, DB03614, DB00200, DB05168, DB04803, DB03469, DB00361, DB03317, DB03906, DB12674, DB17390"
DB12387,0,DB12387
DB12388,0,DB12388
DB12389,0,"DB12389, DB15288"
DB12390,0,DB12390
DB12391,0,DB12391
DB12392,0,"DB12392, DB13101, DB17521"
DB12393,0,DB12393
DB12394,0,DB12394
DB12395,0,"DB00234, DB12395, DB09186"
DB12397,0,DB12397
DB12398,0,DB12398
DB12399,0,DB12399
DB12400,0,DB12400
DB12401,0,"DB12401, DB13554, DB00502, DB13552"
DB12402,0,DB12402
DB12404,0,"DB12404, DB14718"
DB12405,0,"DB12405, DB14636, DB03172, DB02933, DB04604, DB13916, DB07173"
DB12406,0,"DB12406, DB15122, DB13634, DB00806, DB13098, DB06479, DB18002, DB07954, DB13449, DB00824, DB00201, DB00651, DB02290, DB03022, DB03812, DB03973, DB02135, DB02711, DB13573, DB13592, DB01412, DB09092"
DB12407,0,"DB12407, DB09156, DB01362, DB09135, DB11705, DB13861, DB09134, DB01249, DB12439, DB09487, DB08947, DB13444"
DB12408,0,DB12408
DB12410,0,"DB12410, DB01177, DB00445, DB00694, DB00997, DB11616, DB17149, DB05706, DB06420, DB13103, DB04131, DB06263, DB01806, DB03219, DB00385, DB11618, DB03199, DB11617, DB06013, DB12755"
DB12411,0,DB12411
DB12412,0,DB12412
DB12414,0,DB12414
DB12415,0,DB12415
DB12416,0,DB12416
DB12417,0,DB12417
DB12418,0,"DB12418, DB09355"
DB12419,0,DB12419
DB12420,0,DB12420
DB12422,0,DB12422
DB12423,0,"DB12423, DB03666, DB04542, DB03233, DB00495, DB08651, DB16015, DB03150, DB04205, DB03195, DB01643, DB03249, DB17759, DB03846, DB04438, DB03103, DB02549, DB02452, DB04243, DB04587, DB03155, DB03723, DB03751, DB04691, DB03161"
DB12424,0,"DB12424, DB16098, DB15328"
DB12425,0,"DB00279, DB00451, DB00509, DB12425, DB01583, DB12629, DB03374, DB01758"
DB12426,0,DB12426
DB12427,0,"DB12427, DB06634"
DB12428,0,DB12428
DB12429,0,"DB12429, DB07046, DB07101, DB08208, DB03115"
DB12432,0,DB12432
DB12433,0,DB12433
DB12434,0,"DB12434, DB16882, DB15136, DB14056, DB11430, DB11545, DB11525"
DB12435,0,DB12435
DB12436,0,DB12436
DB12438,0,DB12438
DB12439,0,"DB12439, DB01249, DB01362, DB09135, DB11705, DB13861, DB09134, DB09487, DB09156, DB12407, DB08947, DB13444, DB09313"
DB12440,0,DB12440
DB12441,0,DB12441
DB12442,0,"DB12442, DB13023, DB02424, DB05134"
DB12443,0,"DB12443, DB00194, DB00640, DB03528, DB12156, DB03716, DB01073, DB04441, DB04853, DB02373, DB03230, DB02282, DB02916, DB00131, DB02098, DB02694, DB03273, DB03011, DB07052, DB01910, DB02527, DB03349, DB02355, DB16075, DB02162, DB02607, DB03719, DB16833, DB12920, DB02523"
DB12444,0,"DB12444, DB03473, DB00130, DB02174, DB04167"
DB12445,0,"DB12445, DB01399, DB13538"
DB12446,0,DB12446
DB12447,0,"DB12447, DB16219, DB08972, DB11453, DB11393, DB11443, DB09047, DB11404, DB00537, DB06771, DB14025, DB01208, DB00365, DB11847, DB00978, DB00487, DB01044, DB01059, DB04576, DB00218, DB13261, DB11892, DB01405, DB11511, DB01137, DB01165, DB03034, DB11491, DB13772, DB11943"
DB12448,0,DB12448
DB12449,0,DB12449
DB12450,0,"DB12450, DB14177, DB08589, DB14084, DB08711, DB13628, DB03946"
DB12451,0,DB12451
DB12452,0,"DB00632, DB03143, DB06894, DB09494, DB11220, DB12452, DB15953, DB02210, DB01637, DB07171, DB14134"
DB12454,0,"DB12454, DB05109, DB12674, DB06402, DB00512, DB04529, DB05735, DB05168, DB04911, DB04431"
DB12455,0,"DB12455, DB01017, DB12035, DB00560, DB15040, DB00759, DB09550, DB12329, DB00254, DB01301, DB00595, DB00256, DB09093, DB00453, DB00618, DB00931, DB13092, DB13264, DB11647, DB05168, DB12674, DB11191, DB03614, DB00200, DB03469, DB11467, DB05109, DB00361, DB04220, DB11691"
DB12457,0,"DB12457, DB05168, DB12228, DB11191, DB00200, DB15673, DB05735, DB02868, DB04803"
DB12458,0,DB12458
DB12459,0,"DB12459, DB05482, DB04690, DB12515, DB05806, DB12385, DB06159, DB01030, DB06721, DB12124, DB00762, DB12222, DB12185, DB17152, DB12384, DB16138, DB17385, DB16186, DB11191, DB11467, DB05168, DB03614, DB00200, DB03469, DB12674, DB00361, DB17390, DB04803, DB13013, DB00541"
DB12461,0,DB12461
DB12462,0,DB12462
DB12463,0,"DB12463, DB01058, DB11749"
DB12464,0,DB12464
DB12465,0,DB12465
DB12466,0,DB12466
DB12467,0,DB12467
DB12468,0,DB12468
DB12470,0,"DB06236, DB12470"
DB12471,0,DB12471
DB12472,0,"DB12472, DB13785"
DB12473,0,DB12473
DB12474,1,"DB12474, DB00304, DB13866, DB01493, DB01431, DB03696, DB00367, DB00717, DB09389, DB01474, DB01526, DB01554, DB05212, DB04704, DB01455, DB01524, DB09070, DB09371, DB04540, DB04705, DB14038, DB00294, DB06713"
